Shirt Name,Shirt Price,Original Shirt Price,Promotion,Link,Weave
Olive Green Canvas,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/olive_green_canvas,oxford
Work Shirt in Indigo Herringbone Denim,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/work-shirt-in-indigo-herringbone-denim,herringbone
"Monti Mid-Night Grey,End-on-End",$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti_mid-night_grey_end-on-end,end-on-end
Country Checks White Tan Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/country_checks_white_tan_checks_oxford,oxford
Vintage Embroidered Blue Gingham,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/vintage_embroidered_blue_gingham,Unknown
Pale Yellow Gingham,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale_yellow_gingham,Unknown
Navy Plum Tattersall Soft Twill,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy_plum_tatrasall_twill,twill
Cream Ecru Plain,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/crew_ekru_plain,Unknown
Madras Navy Green Checks Linen,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-green-checks-linen,linen
Green Red Madras Linen,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-red-madras-linen,linen
Blue University Stripes Linen,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-university-stripes-linen,linen
Blue Red Navy Tattersall Linen,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-red-navy-tattersall-linen,linen
Black University Stripes Linen,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-university-stripes-linen,linen
Summer Light Grey Hairline Stripes,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/summer-grey-hairline-stripes,
Linen:Black Flowers Printed on White Linen,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-printed-linen,linen
White Blue Windowpane Linen,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-blue-windowpane-linen,linen
Tufts Blue Linen,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/tufts-blue-linen,linen
Red Shadow Stripes Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-shadow-stripes-oxford,oxford
Orange Grey Big Gingham,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-grey-big-gingham,Unknown
Navy Green Ecru Classic Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-twill-gingham-navy-green-ecru,twill
Aqua Green Herringbone,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/aqua-green-herringbone,herringbone
Purple Green Cream Twill Tattersall,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-green-cream-tattersall,twill
Black White Orange Twill Flannel,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-white-orange-checks,twill
Ecru Grey Light Plaid,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/ecru-grey-navy-plaid,Unknown
Purple Black Checks,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-black-twill-checks,Unknown
Navy White Pin Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-pin-stripes,Unknown
Navy Madras Plaid                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-madras-plaid,Unknown
Summer Brown Micro Gingham,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/brown-micro-gingham,Unknown
Red Micro Checks 120/2                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-micro-checks-120-2,Unknown
Easy-to-Iron Navy Grey Candy Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-grey-candy-stripe,Unknown
Easy-to-Iron Grey White Multi-Stripes Oxford,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-white-multistripes,oxford
RGB Gingham Flannel                      (Sold Out),$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/rgb-gingham,Unknown
Green Orange Plaid Flannel,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-orange-plaid-flannel,Unknown
Twill Tartan Checks - Olive Green,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-olive-tartan,twill
Twill Tartan Checks - Blue Yellow Ecru,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-yellow-ecru-twill-tartan,twill
Brown Black Pin Checks,$89.99,$140.00,True,http://custom.luxire.com/collections/dress-shirts/products/brown-black-pin-ckecks,Unknown
Classic Glen plaid,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-glen-plaid,Unknown
Green Stripes by Albini,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-stripes-by-albini,Unknown
Indigo Casual Polo,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-casual-polo,Unknown
Blue Leaves Print on White,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-blue-leaf-motif-print-white-340099,Unknown
Albini Linen: Sky Blue Gingham,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-sky-blue-linen-gingham-fl60682_13,linen
Albini Linen: Navy Dress Stripes,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-navy-dress-stripes-linen-fl51243_19,linen
Grandi & Rubinelli White Dress Stripes On Peach Pink,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18360_09188,Unknown
Grandi & Rubinelli Pale Blue Chambray,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_06580_09550,chambray
Green Black Gingham Twill Flannel,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-black-gingham-twill-flannel,twill
Indigo Herringbone Denim,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-herringbone-denim,herringbone
4-Pocket Canvas Jacket,$349.99,$349.99,False,http://custom.luxire.com/collections/dress-shirts/products/4-pocket-canvas-jacket,linen
Plain Pale Yellow,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/plain-pale-yellow,Unknown
Blue on White Broad Gingham Checks,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-on-white-broad-checks-gingham,Unknown
Broad purple Gingham Checks on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/broad-purple-gingham-checks-on-white,Unknown
White Plain Poplin 100/2,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/100-2-white-plain-poplin,poplin
End-on-End Riverstone Grey On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/end-on-end-riverstone-grey-on-white,end-on-end
Estate Blue Gingham Checks On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/estate-blue-gingham-checks-on-white,Unknown
Field Drab Classic Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-on-brass-classic-oxford,oxford
Golden Yellow Windowpane Checks On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/golden-yellow-windowpane-checks-on-white,Unknown
Blue Fine Floral Prints on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-fine-floral-prints-on-white,Unknown
Cyber Pencil Yellow Stripes on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/cyber-pencil-yellow-stripes-on-white,Unknown
Blue Mini Gingham on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-mini-gingham-on-white,Unknown
Faded Dark Navy Gingham On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/faded-dark-navy-gingham-on-white,Unknown
Linen-Cotton: Wine Knitted Pique,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-cotton-wine-knitted-pique,linen
Monti Pink Blue Pinstripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-pink-blue-pinstripes,Unknown
Monti Mauve Shepherd Checks,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-mauve-shepherd-checks,Unknown
Monti Light Pink Dress Stripes Ice,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-light-pink-dress-stripes-ice,Unknown
Grandi Red Mini Checks,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-red-mini-checks,Unknown
Albini Red Pencil Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/albini-red-pencil-stripes,Unknown
Grandi & Rubinelli Pale Blue Hairline Stripes 120/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07249_09552,Unknown
Grandi & Rubinelli Powder Blue Chambray,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_icaro_05854_09187,chambray
Aqua Blue Dress Stripes Dobby on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/aqua-blue-dress-stripes-dobby-on-white,Unknown
Grandi & Rubinelli Pale Blue Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_03000_09552,Unknown
Grandi & Rubinelli Blue Bengal Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_03004_09552,Unknown
Grandi & Rubinelli Pale Sky Blue Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08561_09108,oxford
Grandi & Rubinelli Green-Blue Tattersall Oxford                      (Sold Out),$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_27711_00002,oxford
Grandi & Rubinelli Drab Brown Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_09622_09188,Unknown
Grandi & Rubinelli Pale Blue Plain,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_03073_09188,Unknown
Grandi & Rubinelli Powder Blue Bengal Stripes                      (Sold Out),$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07197_09552,Unknown
Grandi & Rubinelli Powder Blue Twill,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_calliope_00045_00506,twill
Grandi & Rubinelli Pale Indigo Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08561_09110,oxford
Grandi & Rubinelli Blue Gingham Oxford                      (Sold Out),$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08806_00002,oxford
Grandi & Rubinelli Pale Pink Twill,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_calliope_00045_00505,twill
Red Bengal Stripes on White,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-bengal-stripes-on-white,Unknown
Purple Dress Stripes on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-dress-stripes-on-white,Unknown
Purple Black Tattersall Twill,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-black-tattersall-twill,twill
Orange White Navy Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-white-navy-macro-gingham,Unknown
Grey White Tape Stripes,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-white-tape-stripes,Unknown
Classic Oxford: Pale Yellow with Blue Stripes,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-oxford-pale-yellow-with-blue-shadow-stripes,oxford
Blue Maroon Tattersall On White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-maroon-tattersall-on-white,Unknown
Salmon Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/salmon-cool-linen-cotton,linen
Red Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-cool-linen-cotton,linen
Purple Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-cool-linen-cotton,linen
Shades of Purple Stripes Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-purple-stripes-oxford,oxford
Pink Dress Stripes On White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-dress-stripes-on-white,Unknown
Pale Blue Tri Block Dobby,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-blue-tri-block-dobby,Unknown
Grey Houndstooth Stripes Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-houndstooth-stripes-checks,Unknown
Classic Red Chambray,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-red-chambray,chambray
Alumo-Navy End On End,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/alumo-navy-end-on-end,end on end
Albini  Blue Gingham,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/albini-blue-gingham,Unknown
Shades of Red Green Madras,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-red-green-madras,Unknown
Red Navy Big  Tattersall Casual Shirt,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-navy-tattersall,Unknown
Peach Casual Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/peach-casual-oxford,oxford
Moss Green Casual Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/moss-green-casual-shirt,oxford
Monti Blue Pin Stripes Checks Dobby Twill,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-blue-pin-stripes-checks-dobby-twill,twill
Bottle Green Pinpoint Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/bottle-green-pinpont-oxford,oxford
Blue Pin Graph Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-pin-graph-checks,Unknown
Soft Light Summer:Red Yellow Madras Patch,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_red_yellow_madras_patch,Unknown
Soft Light Summer:Purple Blue Madras,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_purple_blue_madras,Unknown
